BCFtools,DeepVariant,FreeBayes,GATK
94490689,94493959,32361269,94493185
94492342,94494504,32362509,94493416
94492641,94495103,32363288,94493959
94492754,94495245,32364744,94494504
94493185,94495324,32365149,94495103
94493416,94496499,32365177,94495245
94493959,94498091,32366208,94495324
94494504,94499717,32366751,94496499
94495103,94500793,32369919,94498091
94495245,94501221,32369961,94499717
94495324,94501415,32371400,94500793
94496499,94505108,32371580,94501221
94498091,94506197,32372278,94501415
94499717,94506401,32372668,94505108
94500793,94507170,32374518,94506197
94501221,94509489,32375245,94506401
94501415,94512574,32376120,94507170
94505108,101105243,32377317,94509489
94506197,101105527,32377459,94512574
94506401,101105632,32379251,101105243
94507170,101106414,32380424,101105527
94509489,101106448,32380604,101105632
94512574,101106627,32381260,101106414
101105243,101106720,32381972,101106448
101105527,101107748,32382146,101106627
101105632,101107881,32382709,101106720
101106414,101107945,32383682,101107748
101106448,101108109,32383835,101107881
101106627,101108744,32384329,101107945
101106720,101108996,32384512,101108109
101107748,101109975,32385062,101108744
101107945,101110245,32385702,101108996
101108109,101111247,32386226,101109975
101108744,101111713,32387908,101110245
101108996,101111841,32387951,101111247
101109975,101112367,32388181,101111713
101110245,101113282,32389236,101111841
101111247,101114113,32389570,101112367
101111713,101114283,32391514,101113282
101111841,101115747,32393329,101114113
101112367,101117303,32394454,101114283
101113282,101120031,32394470,101115747
101114113,101121047,32395894,101117303
101114283,101121889,32396599,101120031
101115747,101122341,32397288,101121047
101117303,101123115,32399139,101121889
101120031,101124135,32399302,101122341
101121047,101124151,64227153,101123115
101121889,101125575,64227477,101124135
101122341,101126435,64228276,101124151
101123115,101127741,64228369,101125575
101124135,101129770,64230319,101126435
101124151,108226994,64230767,101127741
101125575,108230007,64231110,101129770
101126435,108232584,64231881,108226994
101127741,108256561,64232173,108230007
101129770,108263248,64232214,108232584
108226994,108300869,64232640,108256561
108230007,108311370,64233327,108263248
108232584,108315222,64233574,108293894
108256561,108317103,64233581,108300869
108263248,108317654,64234021,108311370
108293894,108333042,64234738,108315222
108300869,108333526,64235499,108317103
108311370,108340984,64236600,108317654
108315222,108350771,64236875,108333042
108317103,108353970,64237109,108333526
108333042,108357629,64238422,108340984
108333526,108358313,64241332,108350771
108340984,108359709,64243699,108353970
108350771,108361630,64244031,108357629
108353970,108366023,64245908,108358313
108356402,108368601,64247455,108359709
108357584,56080595,64250237,108361630
108357629,56080696,64250935,108366023
108358313,56083910,64251819,108368601
108359709,56084218,64253620,56080595
108361630,56084874,64254721,56080696
108366023,56086302,64257333,56083910
108368601,56086799,64260136,56084218
56080595,56087550,64261562,56084874
56080696,56088396,64262128,56086302
56083910,56090656,64262638,56086799
56084218,56091412,64263042,56087550
56084874,32315831,64267309,56088396
56086302,32315889,64267564,56090656
56086799,32316090,64267849,56091412
56087550,32316435,64270206,32315831
56088396,32317661,64270753,32315889
56090656,32318080,64271311,32316090
56091412,32318598,64271676,32316435
56098956,32318623,64272261,32317661
32315831,32319654,64272787,32318080
32315889,32321240,64274021,32318598
32316090,32325430,64276583,32318623
32316435,32325741,64276614,32319654
32317661,32326796,64277172,32321240
32318080,32328257,64277427,32325430
32318598,32329548,64278284,32325741
32318623,32331128,64278407,32326796
32319654,32333969,64278681,32328257
32321240,32334210,64279306,32329548
32325430,32334492,64279461,32331128
32325741,32336191,64280452,32333969
32326796,32337751,64284382,32334210
32328257,32338918,64284995,32334492
32329548,32340868,64290431,32336191
32331128,32341387,64295199,32337751
32333969,32344804,64299956,32338918
32334210,32344830,64303273,32340868
32334492,32345389,64306591,32341387
32336191,32345500,64308206,32344804
32337751,32345879,64313736,32344830
32338918,32346707,64321926,32345389
32340868,32347807,64326046,32345500
32341387,32349553,64326542,32345879
32344804,32350510,64328793,32346707
32344830,32351120,64333719,32347807
32345389,32353471,64334793,32349553
32345500,32353757,64335866,32350510
32345879,32353975,64336061,32351120
32346707,32354065,64338283,32353470
32347807,32354180,67824010,32353757
32349553,32354267,67864958,32353975
32350510,32354271,67872055,32354065
32351120,32355095,67873723,32354180
32353757,32355250,67873854,32354267
32353975,32356799,67874561,32354271
32354065,32359789,67881437,32355095
32354180,32359800,67893511,32355250
32354267,32360774,67894614,32356799
32354271,32361269,67927567,32359789
32355095,32362509,67932192,32359800
32355250,32363288,67967428,32360774
32356799,32364744,68005715,32361269
32359789,32365149,68037121,32362509
32359800,32365177,68039158,32363288
32360774,32366208,68092429,32364744
32361269,32366751,68093615,32365149
32362509,32368808,68131447,32365177
32363288,32369919,68132428,32366208
32364744,32369961,68132775,32366751
32365149,32371400,68133280,32368808
32365177,32371580,68133543,32369919
32366208,32371874,68133777,32369961
32366751,32372278,68136050,32371400
32368808,32372668,68139505,32371580
32368810,32374518,68140306,32371874
32369919,32375245,68142602,32372278
32369961,32376120,68143021,32372668
32371400,32376974,68146203,32374518
32371580,32376978,68146764,32375245
32371874,32377317,68147724,32376120
32372225,32377459,68149880,32376974
32372278,32379251,68150552,32376978
32372668,32380424,68152319,32377317
32374518,32380604,68152744,32377459
32375245,32381260,68155101,32379251
32376120,32381972,68157134,32380424
32376974,32382146,68158081,32380604
32376978,32382709,68158401,32381260
32377317,32383682,68159448,32381972
32377459,32383835,68161696,32382146
32379251,32384329,68161811,32382709
32380424,32384512,68161963,32383682
32380604,32385062,68162550,32383835
32381260,32385702,68163861,32384329
32381972,32386226,68165095,32384512
32382146,32387908,68165218,32385062
32382709,32387951,68166109,32385702
32383682,32388181,68166696,32386226
32383835,32389236,68169880,32387908
32384329,32389570,68169994,32387951
32384512,32391514,68170748,32388181
32385062,32393329,68170948,32389236
32385702,32394454,68171012,32389570
32386226,32394470,68171062,32391514
32387908,32395894,68171189,32393329
32387951,32396599,68171968,32394454
32388181,32397288,68172250,32394470
32389236,32399139,68175071,32395894
32389570,32399302,68176042,32396599
32391514,64227153,68176715,32397288
32393329,64227477,68176922,32399139
32394454,64228276,68177081,32399302
32394470,64228369,68177329,64227153
32395894,64230095,68178181,64227477
32396599,64230099,68180471,64228276
32397288,64230319,68183059,64228369
32399139,64230767,68183297,64230095
32399302,64231110,68183831,64230099
64227153,64231881,68184624,64230319
64227477,64232173,68185019,64230767
64228276,64232214,68190454,64231110
64228369,64232640,68190688,64231881
64230095,64233327,68191276,64232173
64230099,64233574,68192733,64232214
64230319,64233581,68193464,64232640
64230767,64234021,68193711,64233327
64231110,64234738,68194289,64233574
64231881,64235499,68196145,64233581
64232173,64236600,68196549,64234021
64232214,64236875,68196720,64234738
64232640,64237109,68197265,64235499
64233327,64238422,68199609,64236600
64233574,64241332,68204888,64236875
64233581,64243699,68208076,64237109
64234021,64244031,68214886,64238422
64234738,64245908,68244814,64241332
64235499,64247455,68248454,64243699
64236600,64250237,68250250,64244031
64236875,64250935,68256767,64245908
64237109,64251819,68259906,64247455
64238422,64253620,68264492,64250237
64241332,64254721,68264741,64250935
64242417,64257333,68265178,64251819
64243699,64260136,68266915,64253620
64244031,64261239,68269754,64254721
64245908,64261562,68272207,64257333
64247455,64262638,68275215,64260136
64248522,64263042,68276902,64261236
64250237,64267309,68281291,64261239
64250935,64267564,68283739,64261562
64251322,64267849,68286570,64262638
64251819,64270206,68286876,64263042
64253620,64270753,68287700,64267309
64254721,64271311,68287978,64267564
64257333,64271676,68290016,64267849
64260136,64272261,68291042,64270206
64261236,64272787,68293424,64270753
64261239,64274021,68293810,64271311
64261562,64276583,68294269,64271676
64262128,64276614,68295488,64272261
64262638,64277172,68297537,64272787
64263042,64277427,68298941,64274021
64264478,64278284,68299007,64276583
64264889,64278407,68299588,64276614
64267309,64278681,68301255,64277172
64267564,64279306,68302002,64277427
64267849,64279461,68302465,64278284
64270206,64280452,68302637,64278407
64270753,64284382,68302799,64278681
64271311,64284995,68302993,64279306
64271676,64290431,68303314,64279461
64272261,64295199,68303981,64280452
64272787,64299956,68304102,64284382
64274021,64303273,68304733,64284995
64276583,64306591,68305893,64290431
64276614,64308206,68306636,64295199
64277172,64313736,68306752,64299956
64277427,64321926,68307027,64303273
64278284,64326046,68308137,64306591
64278407,64326542,68309343,64308206
64278681,64328793,68309453,64313736
64279306,64333719,68309491,64321926
64279461,64334793,68310325,64326046
64280452,64335866,68310488,64326542
64284382,64336061,68312196,64328793
64284995,64338283,68314180,64333719
64290431,67824010,68314897,64334793
64295199,67864958,68315583,64335866
64299956,67872055,68315600,64336061
64303273,67873723,68315887,64338283
64306591,67873854,68316557,67824010
64308206,67874561,68317074,67864958
64313736,67881437,68318182,67870888
64316265,67893511,68318360,67872055
64321926,67894614,68319582,67873723
64326046,67927567,68320080,67873854
64326542,67932192,68320276,67874561
64328793,67967428,68321164,67881437
64333719,68005715,68322207,67893511
64334793,68037121,68322251,67894614
64335866,68039158,68322626,67927567
64336061,68092429,68322966,67932192
64338283,68093615,68323194,67940057
67820028,68131447,68323580,67940058
67824010,68132428,68323862,67940059
67864958,68132775,68324167,67967428
67870888,68133280,68324219,68005715
67872055,68133543,68326209,68036470
67873723,68133777,68326837,68037121
67873854,68136050,68326987,68039158
67874561,68139505,68328432,68092429
67881437,68140306,68328522,68093615
67893511,68142602,68328992,68131447
67894614,68143021,68329458,68132428
67927567,68146203,68329748,68132775
67932192,68146764,68329967,68133280
67967428,68147724,68330082,68133543
68005715,68149880,68330213,68133777
68036470,68150552,68330452,68136050
68037121,68152319,68331393,68139505
68039158,68152744,68332312,68140306
68087090,68155101,68332385,68142602
68088687,68157134,68333070,68143021
68092429,68157922,68333142,68146203
68093615,68157924,68333676,68146764
68131447,68158081,68333883,68147724
68132428,68158401,68334085,68149880
68132775,68159448,68334509,68150552
68133280,68161696,68335023,68152319
68133543,68161811,68335395,68152744
68133777,68161963,68335705,68155101
68136050,68162550,68337687,68157134
68136355,68163861,68337969,68157922
68136369,68165095,68338606,68157924
68136373,68165218,68338734,68158081
68136380,68166109,68339008,68158401
68136383,68166696,68340415,68159448
68136387,68169880,68340581,68161696
68136388,68169994,68341681,68161811
68136399,68170748,68342107,68161963
68136404,68170948,68342847,68162550
68136406,68171012,68343093,68163861
68136407,68171062,68343427,68165095
68136408,68171189,68343500,68165218
68136439,68171968,68344159,68166109
68136442,68172250,68345613,68166696
68136450,68175071,68345945,68169880
68136453,68176042,68346039,68169994
68136455,68176715,68346315,68170748
68136456,68176922,68346398,68170948
68136458,68177081,68347930,68171012
68136468,68177329,68348544,68171062
68136470,68178181,68350696,68171189
68136493,68180471,68351575,68171968
68136495,68183059,68352259,68172250
68136510,68183297,68352517,68175071
68136526,68183831,68353418,68176042
68136531,68185019,68354734,68176715
68136535,68190454,68356267,68176922
68137013,68190688,68356402,68177081
68137014,68191276,68356429,68177329
68139505,68192733,68356900,68178181
68140306,68193464,68358474,68180471
68142602,68193711,68361581,68183059
68143021,68194289,68362578,68183297
68146203,68196145,68362805,68183831
68146764,68196549,68363046,68185019
68147724,68196720,68363558,68190454
68147805,68197265,68365373,68190688
68149880,68199609,68366097,68191276
68150552,68204888,68366250,68192733
68152319,68208076,68369017,68193464
68152744,68214886,68370734,68193711
68155101,68244814,68371083,68194289
68157134,68248454,68371165,68195926
68157922,68250250,68373200,68196145
68157924,68256767,68373350,68196549
68158081,68259906,68373384,68196720
68158401,68264492,68373601,68197265
68159448,68264741,68376888,68199609
68161696,68265178,68378078,68204888
68161811,68265705,68380105,68208076
68161963,68265706,68381545,68214886
68162550,68266915,68381926,68244814
68163861,68269754,68385385,68248454
68165095,68272207,68386158,68250250
68165218,68275215,68386866,68256767
68166109,68276902,68388653,68259906
68166696,68281291,68389418,68264492
68169880,68283739,68391280,68264741
68169994,68286570,68393052,68265178
68170748,68286876,68393178,68265705
68170948,68287700,68394748,68265706
68171012,68287978,68396047,68266915
68171062,68290016,68396197,68269754
68171189,68291042,68396303,68272207
68171968,68293424,68397594,68275215
68172250,68293810,68397740,68276902
68175071,68294269,68398153,68281291
68176042,68295488,68399810,68283739
68176715,68297537,68406810,68286570
68176922,68298941,68407077,68286876
68177081,68299007,68408343,68287700
68177329,68299588,68408412,68287978
68178181,68301255,68410533,68290016
68180471,68302002,68411865,68291042
68183059,68302465,68413705,68293424
68183297,68302478,68413857,68293810
68183831,68302482,68413984,68294269
68185019,68302637,68414036,68295488
68190454,68302799,68414164,68297537
68190688,68302993,68416263,68298941
68191276,68303314,68419095,68299007
68192733,68303472,68419677,68299588
68193464,68303981,68420406,68301255
68193711,68304102,68420851,68302002
68194289,68304733,68421817,68302465
68195926,68305893,68421942,68302478
68196145,68306581,68422294,68302482
68196549,68306636,68424076,68302637
68196720,68306752,68424608,68302799
68197265,68307027,68426291,68302993
68199609,68308137,68426962,68303314
68204888,68309343,68428608,68303472
68208076,68309453,68428803,68303981
68214886,68309491,68429024,68304102
68244814,68310325,68430709,68304733
68248454,68310488,68431537,68305893
68250250,68312196,68432791,68306581
68256767,68314180,68434156,68306636
68259906,68314876,68435990,68306752
68264492,68314878,68437432,68307027
68264741,68314897,68438877,68308137
68265178,68315583,68438971,68309343
68265705,68315600,68439568,68309453
68265706,68315887,68440049,68309491
68266915,68316557,68440116,68310325
68269754,68317074,68441741,68310488
68272207,68318182,68441999,68312196
68275215,68318360,68442671,68314180
68276902,68319582,68444552,68314876
68281291,68320080,68444837,68314878
68283739,68320276,68445969,68314897
68286570,68321164,68446468,68315583
68286876,68322207,68448699,68315600
68287700,68322251,68455738,68315887
68287978,68322626,68457745,68316557
68290016,68322966,68460802,68317074
68291042,68323194,68463182,68318182
68293424,68323580,68463287,68318360
68293810,68323862,68466505,68319582
68294269,68324167,68467973,68320080
68297537,68324219,68469072,68320276
68298941,68326209,68471629,68321164
68299007,68326837,68471647,68322207
68299588,68326987,68477356,68322251
68301255,68328432,68480615,68322626
68302002,68328522,68483419,68322966
68302465,68328992,68484410,68323194
68302478,68329458,68487100,68323580
68302482,68329748,68488872,68323862
68302637,68329967,68489092,68324167
68302799,68330082,68490250,68324219
68302993,68330213,68490768,68326033
68303314,68330452,68490851,68326209
68303981,68331393,68492512,68326837
68304102,68332312,68492661,68326987
68304733,68332385,68492994,68328432
68305893,68333070,68494848,68328522
68306636,68333142,68495507,68328992
68306752,68333676,68496123,68329458
68307027,68333883,68496365,68329748
68308137,68334085,68496472,68329967
68309343,68334509,68497029,68330082
68309453,68335023,68500249,68330213
68309491,68335395,68500386,68330452
68310325,68335705,68500665,68331393
68310488,68337687,68501763,68332312
68312196,68337969,68501834,68332385
68314180,68338606,68502267,68333070
68314876,68338734,68502446,68333142
68314878,68339008,68505059,68333676
68314897,68340415,68506368,68333883
68315583,68340581,68506738,68334085
68315600,68341681,68507560,68334509
68315887,68342107,68507791,68335023
68316557,68342847,68508674,68335395
68317074,68343093,68509293,68335705
68318182,68343427,68510047,68337687
68318360,68343500,68510254,68337969
68319582,68344159,68510773,68338606
68320080,68345613,68510783,68338734
68320276,68345945,68510813,68339008
68321164,68346039,68513212,68340415
68322207,68346315,68515886,68340581
68322251,68346398,68516076,68341681
68322626,68347930,68516443,68342107
68322966,68348544,68518889,68342847
68323194,68348788,68520282,68343093
68323580,68348792,68520462,68343427
68323862,68348794,68520551,68343500
68324167,68348796,68523291,68344159
68324219,68350696,68524337,68345613
68326033,68351575,68529774,68345945
68326209,68352259,68529847,68346039
68326837,68352517,68530259,68346315
68326987,68353418,68530290,68346398
68327379,68356267,68530579,68347930
68328432,68356402,68530918,68348544
68328522,68356429,68531478,68348788
68328992,68356900,68531626,68348792
68329458,68358474,68531873,68348794
68329748,68361581,68532113,68348796
68329967,68362578,68532216,68350696
68330082,68362805,68532614,68351575
68330213,68363046,68533100,68352259
68330452,68363558,68533631,68352517
68331393,68365373,68534603,68353418
68332312,68366097,68535084,68354734
68332385,68366250,68535802,68356267
68333070,68369017,68536271,68356402
68333142,68370734,68536963,68356429
68333676,68371056,68537253,68356900
68333883,68371083,68538088,68358474
68334085,68371165,68538566,68361581
68334509,68373200,68540038,68362578
68335023,68373350,68542781,68362805
68335314,68373384,68545115,68363046
68335395,68373601,68545638,68363558
68335705,68376888,68557282,68365373
68337687,68378078,68558850,68366097
68337969,68380105,68561149,68366250
68338606,68381545,68561632,68369017
68338734,68381926,68561815,68370734
68339008,68385385,68561821,68371056
68340415,68386158,68561886,68371083
68340581,68386866,68562024,68371165
68341681,68388078,68562256,68373200
68342107,68388653,68564239,68373350
68342847,68389418,68564555,68373384
68343093,68391280,68564708,68373601
68343427,68393052,68565143,68376888
68343500,68393178,68565151,68378078
68344159,68394748,68565655,68380105
68345613,68396047,68566272,68381545
68345945,68396197,68574331,68381926
68346039,68396303,68576496,68385385
68346315,68397594,68577822,68386158
68346398,68397740,68581855,68386866
68347930,68398153,68582716,68388078
68348544,68399810,68583748,68388653
68348788,68406810,68585183,68389418
68348792,68407077,68585686,68391280
68348794,68408343,68585707,68393052
68348796,68408412,68586030,68393178
68350696,68410533,68586194,68394748
68351575,68411865,68586480,68396047
68352259,68413705,68588111,68396197
68352517,68413857,68588811,68396303
68353418,68413984,68591008,68397594
68354734,68414036,68591353,68397740
68356267,68414164,68591564,68398153
68356402,68416263,68592523,68399810
68356429,68419095,68595397,68406810
68356900,68419677,68595606,68407077
68358474,68420406,68596133,68408343
68361581,68420851,68596804,68408412
68362578,68421817,68596847,68410533
68362805,68421942,68597191,68411865
68363046,68422294,68597849,68413705
68363558,68424076,68599594,68413857
68365373,68424608,68600564,68413984
68366097,68426291,68601208,68414036
68366250,68426962,68601667,68414164
68369017,68428608,68602510,68416263
68370734,68428803,68602800,68419095
68371056,68429024,68604047,68419677
68371083,68430709,68604431,68420406
68371165,68431537,68604973,68420851
68373200,68432791,68605010,68421817
68373350,68434156,68605028,68421942
68373384,68435990,68605219,68422294
68373601,68437432,68606012,68424076
68376888,68438877,68606161,68424608
68378078,68438971,68607109,68426291
68380105,68439568,68607255,68426962
68381545,68440049,68607299,68428608
68381926,68440116,68607744,68428803
68385385,68441741,68607789,68429024
68386158,68441999,68607814,68430709
68386866,68442671,68607875,68431537
68388076,68444552,68607967,68432791
68388078,68444837,68610139,68435990
68388653,68445969,68614556,68437432
68389418,68446468,68616221,68438877
68391280,68448699,68616316,68438971
68393052,68455738,68618368,68439568
68393178,68457745,68619799,68440049
68394748,68460802,68621147,68440116
68396047,68463182,68622769,68441741
68396197,68463287,68623795,68441999
68396303,68466505,68624079,68442671
68397594,68467973,68625850,68444552
68397740,68469072,68628571,68444837
68398153,68471629,68629130,68445969
68399810,68471647,68629211,68446468
68406810,68477356,68633901,68448699
68407077,68480615,68635270,68455738
68408343,68483419,68637955,68457745
68408412,68484410,68638026,68460802
68410533,68487100,68639391,68463182
68411865,68488872,68640021,68463287
68413705,68489092,68640427,68466505
68413857,68490250,68641369,68467973
68413984,68490768,68642548,68469072
68414036,68490851,68642664,68471629
68414164,68492512,68643739,68471647
68416263,68492661,68643813,68477356
68419095,68492994,68644209,68480615
68419677,68494848,68644397,68483419
68420406,68495507,68648050,68484410
68420851,68496123,68648104,68487100
68421817,68496365,68648168,68488872
68421942,68496472,68649190,68489092
68422294,68497029,68649343,68490250
68424076,68500249,68649959,68490768
68424608,68500386,68651034,68490851
68426291,68500665,68651965,68492512
68426962,68501763,68652149,68492661
68428608,68501834,68652249,68492994
68428803,68502267,68653046,68494848
68429024,68502446,68653389,68495507
68430709,68505059,68653426,68496123
68431537,68506368,68653490,68496365
68432791,68506738,68653768,68496472
68434156,68507560,68654947,68497029
68435990,68507791,68656425,68500249
68437432,68508674,68657043,68500386
68438877,68509293,68658095,68500665
68438971,68510047,68659078,68501763
68439568,68510254,68659319,68501834
68440049,68510773,68660027,68502267
68440116,68510783,68661473,68502446
68441741,68510813,68663091,68505059
68441999,68513212,68663353,68506368
68442671,68515886,68663374,68506738
68444552,68516076,68663659,68507560
68444837,68516443,68663738,68507791
68445969,68518557,68663871,68508674
68446468,68518889,68666551,68509293
68448699,68520282,68666853,68510047
68455738,68520462,68667547,68510254
68457745,68520551,68667894,68510773
68460802,68523291,68668750,68510783
68463182,68524337,68669036,68510813
68463287,68529774,68671188,68513212
68466505,68529847,68671294,68515886
68467973,68530259,68671571,68516076
68469072,68530290,68672945,68516443
68471629,68530579,68673007,68518557
68471647,68530918,68673357,68518889
68477356,68531478,68673526,68520282
68480615,68531626,68673549,68520462
68483419,68531873,68674667,68520551
68484410,68532113,68674771,68523291
68487100,68532216,68675329,68524337
68488872,68532614,68675363,68529774
68489092,68533100,68676902,68529847
68490250,68533631,68678573,68530259
68490768,68534603,68680107,68530290
68490851,68535084,68681410,68530579
68492512,68535802,68681856,68530918
68492661,68536271,68682010,68531478
68492994,68536963,68682711,68531626
68494848,68537253,68683097,68531873
68495507,68538088,90725532,68532113
68496123,68538566,90728587,68532216
68496365,68540038,90731281,68532614
68496472,68542781,90731344,68533100
68497029,68545115,90731561,68533631
68500249,68545638,90731837,68534603
68500386,68557282,90732423,68535084
68500665,68558850,90736176,68535802
68501763,68561149,90737439,68536271
68501834,68561632,90737980,68536963
68502267,68561815,90742608,68537253
68502446,68561821,90742782,68538088
68505059,68561886,90743128,68538566
68506368,68562024,90743260,68540038
68506738,68562256,90743726,68542781
68507560,68564239,90743845,68545115
68507791,68564555,90745125,68545638
68508674,68564708,90745378,68557282
68509293,68565143,90745869,68558850
68510047,68565151,90746175,68561149
68510254,68565655,90746323,68561632
68510773,68566272,90746500,68561815
68510783,68574331,90748355,68561821
68510813,68576496,90751667,68561886
68513212,68577822,90751880,68562024
68515443,68581855,90752730,68562256
68515886,68582716,90754226,68564239
68516076,68583748,90756294,68564555
68516443,68585183,90757851,68564708
68518557,68585686,90758781,68565143
68518889,68585707,90759018,68565151
68520282,68586030,90764180,68565655
68520462,68586194,90764447,68566272
68520551,68586480,90766094,68574331
68523291,68588111,90766245,68576496
68524337,68588811,90769083,68577822
68529774,68591008,90769593,68581855
68529847,68591353,90769994,68582716
68530259,68591564,90770177,68583748
68530290,68592523,90770323,68585183
68530579,68595397,90771729,68585686
68530918,68595606,90772268,68585707
68531478,68596133,90772994,68586030
68531626,68596804,90773648,68586194
68531873,68596847,90774928,68586480
68532113,68597191,90775532,68588111
68532216,68597849,90776016,68588811
68532614,68599594,90776792,68591008
68533100,68600564,90777970,68591353
68533631,68601208,90778205,68591564
68534603,68601667,90778252,68592523
68535084,68602510,90778373,68595397
68535802,68602518,90778551,68595606
68536271,68602522,90778890,68596133
68536963,68602800,90780040,68596804
68537253,68604047,90781261,68596847
68538088,68604431,90781373,68597191
68538566,68604973,90782392,68597849
68540038,68605010,90782692,68599594
68542781,68605028,90784611,68600564
68545115,68605219,90785702,68601208
68545638,68606012,90785753,68601667
68557282,68606161,90785799,68602510
68558850,68607109,90786145,68602518
68561149,68607255,90786336,68602522
68561632,68607299,90786911,68602800
68561815,68607744,90787206,68604047
68561821,68607789,90787295,68604431
68561886,68607814,90787753,68604973
68562024,68607875,90788175,68605010
68562256,68607967,90788316,68605028
68564239,68610139,90788959,68605219
68564555,68614556,90790949,68606012
68564708,68616221,90791028,68606161
68565143,68616316,90791629,68607109
68565151,68618368,90791656,68607255
68565655,68619799,90791843,68607299
68566272,68621147,90792203,68607744
68574331,68622769,90792371,68607789
68576496,68623795,90792576,68607814
68577822,68624079,90793035,68607875
68581855,68625850,90793068,68607967
68582716,68628571,90793121,68610139
68583748,68629130,90793175,68614556
68585183,68629211,90793213,68616221
68585686,68633901,90793583,68616316
68585707,68635270,90793622,68618368
68586030,68637955,90793626,68619799
68586194,68638026,90793759,68621147
68586480,68639391,90794249,68622769
68588111,68640021,90794793,68623795
68588811,68640427,90795526,68624079
68591008,68641369,90795706,68625850
68591353,68642548,90795782,68628571
68591564,68642664,90795788,68629130
68592523,68643739,90795927,68629211
68595397,68643813,90797021,68633901
68595606,68644209,90797101,68635270
68596133,68644397,90797242,68637955
68596804,68648050,90797263,68638026
68596847,68648124,90797365,68639391
68597191,68648168,90797451,68640021
68597849,68649190,90797765,68640427
68599594,68649343,90797845,68641369
68600564,68649959,90798369,68642548
68601208,68651034,90798763,68642664
68601667,68651965,90798901,68643739
68602510,68652149,90798920,68643813
68602518,68652249,90798976,68644209
68602522,68653046,90799006,68644397
68602800,68653426,90799120,68648050
68604047,68653490,90799150,68648168
68604431,68653768,90799310,68649190
68604973,68654947,90799609,68649343
68605010,68656425,90799926,68649959
68605028,68657043,90800374,68651034
68605219,68658095,90800406,68651965
68606012,68659078,90800478,68652149
68606161,68659319,90800504,68652249
68607109,68660027,90800573,68653046
68607255,68661473,90800712,68653389
68607299,68663091,90800841,68653426
68607744,68663353,90800945,68653490
68607789,68663374,90801016,68653768
68607814,68663659,90801057,68654947
68607875,68663738,90801436,68656425
68607967,68663871,90801498,68657043
68610139,68666551,90801910,68658095
68614556,68666853,90801926,68659078
68616221,68667547,90801976,68659319
68616316,68667894,90802243,68660027
68618368,68668750,90802294,68661473
68619799,68669036,90802643,68663091
68621147,68671188,90802697,68663353
68622769,68671294,90802855,68663374
68623795,68671571,90803021,68663659
68624079,68672945,90803148,68663738
68625850,68673007,90803693,68663871
68628571,68673357,90803905,68666551
68629130,68673526,90804072,68666853
68629211,68673549,90804525,68667547
68633901,68674069,90804554,68667894
68635270,68674071,90804711,68668750
68637955,68674667,90804939,68669036
68638026,68674771,90805831,68671188
68639391,68675329,90805999,68671294
68640021,68675363,90806033,68671571
68640427,68676902,90806240,68672945
68641369,68678573,90806496,68673007
68642548,68680107,90806809,68673357
68642664,68681410,90806930,68673526
68643739,68681856,90806937,68673549
68643813,68682010,90808638,68674069
68644209,68682711,90808700,68674071
68644397,68683097,90809544,68674667
68648050,90725532,90809697,68674771
68648168,90728587,90809799,68675329
68649190,90731281,90809889,68675363
68649343,90731344,90810354,68676902
68649959,90731561,90810374,68678573
68651034,90731837,90810539,68680107
68651965,90732423,90811275,68681410
68652149,90736176,90812192,68681856
68652249,90737439,90812502,68682010
68653046,90737980,90813023,68682711
68653389,90742608,90813150,68683097
68653426,90742782,90813274,90725532
68653490,90743128,90813655,90728587
68653768,90743260,90813799,90731281
68654947,90743726,90814258,90731344
68656425,90743845,90814696,90731561
68657043,90744180,90814703,90731837
68658095,90744181,23621421,90732423
68659078,90745125,23621749,90736176
68659319,90745378,23623429,90737439
68660027,90745869,23633417,90737980
68661473,90746175,23636754,90742608
68663091,90746323,23639515,90742782
68663353,90746500,68737469,90743128
68663374,90748355,68737644,90743260
68663659,90751667,68738002,90743726
68663738,90751880,68738778,90743845
68663871,90752730,68738924,90744180
68666551,90754226,68739720,90744181
68666853,90756294,68739860,90745125
68667547,90757851,68739957,90745378
68667894,90758781,68740009,90745869
68668750,90759018,68740265,90746175
68669036,90759929,68740305,90746323
68671188,90764180,68740380,90746500
68671294,90764447,68740897,90748355
68671571,90766094,68741021,90751667
68672945,90766245,68741742,90751880
68673007,90769083,68742343,90752730
68673357,90769593,68742513,90754226
68673526,90769994,68745093,90756294
68673549,90770177,68745790,90757851
68674069,90770323,68750684,90758781
68674071,90771729,68750700,90759018
68674667,90772268,68753626,90759929
68674771,90772994,68753972,90764180
68675329,90773648,68756491,90764447
68675363,90774928,68757280,90766094
68676902,90775532,68758147,90766245
68678573,90776016,68758190,90769083
68680107,90776792,68759633,90769593
68681410,90777970,68760017,90769994
68681856,90778205,68761471,90770177
68682010,90778252,68764299,90770323
68682711,90778373,68765525,90771729
68683097,90778551,68765708,90772268
90725532,90778890,68766726,90772994
90728587,90780040,68767174,90773648
90731281,90781261,68768884,90774928
90731344,90781373,68769319,90775532
90731561,90782392,68769421,90776016
90731837,90782692,68769711,90776792
90732423,90784611,68771707,90777970
90736176,90785702,68771738,90778205
90737439,90785753,68771902,90778252
90737980,90785799,68772683,90778373
90742608,90786145,68775696,90778551
90742782,90786336,68777404,90778890
90743128,90786911,68777683,90780040
90743260,90787206,68779686,90781261
