BCFtools,DeepVariant,FreeBayes,GATK
50782013,37973969,42132851,39479961
,37977619,42141117,39511656
,37997416,42141186,39515139
,38003972,42141208,39517552
,38008256,42141217,39521510
,38037376,42141231,39527683
,38053387,42141261,39528438
,38062674,42141587,39534192
,38067528,42142019,39586716
,38067645,42142093,39588941
,38067961,42142219,39592272
,38071777,42150313,39596629
,38078689,42150456,39598100
,38078845,42152889,39600877
,38078945,42179512,39612821
,38107840,42179517,39617211
,38107961,42201830,39619488
,38107965,42203641,39629232
,38109608,42214093,39630943
,38127204,42228439,39634472
,38127239,42236827,39640593
,38181508,42237048,39647807
,38191886,42245452,39650072
,38192329,42254657,39658423
,38192733,42255961,39658943
,38192996,42276118,39659245
,38201167,42281907,39659299
,38212220,42282172,39659891
,38212234,42289531,39661268
,38213943,42293364,39663702
,38214250,42299999,39672046
,38268533,42300866,39673240
,38293978,42301210,39702839
,38298367,42301443,39765820
,38299094,42302424,39875610
,38312601,42305978,39913506
,38315119,42320834,39967774
,38346028,42321102,39968411
,38354685,42383693,39969357
,38361449,42383746,40019136
,38367033,42384325,40019705
,38370224,42411864,40021776
,38381300,42413860,40021816
,38381304,42416035,40165755
,38382385,42417747,40178166
,38397262,42447094,40245976
,38417803,42459271,40248093
,38426693,42509171,40253336
,38427131,42509489,40273621
,38437261,42510832,40273644
,38442725,42513137,40277995
,38443480,42515251,40285784
,38452517,42516023,40301373
,38455386,42561935,40301577
,38479544,42569661,40301585
,38481101,42571264,40312675
,38482753,42574236,40315616
,38485698,42587628,40405869
,38495525,42622617,40418632
,38500946,42628404,40424147
,38500950,42630290,40507358
,38620398,42630786,40519714
,38628956,42636238,40536324
,38636265,42636864,40559560
,38729583,42640239,40631815
,38769957,42645165,40678164
,38770964,42645587,40679228
,38776106,42649701,40679539
,38776335,42664844,40679691
,38782370,42665000,40694550
,38782696,42693049,40713213
,38794091,42699123,40720285
,38802235,42699626,40720309
,38803382,42759887,40721365
,38803557,42763942,40728482
,38826647,42764650,40734476
,38828243,42764750,40774059
,38834702,42768271,40779259
,38862073,42768363,40785582
,38865130,42776261,40792570
,38867108,42776302,40831082
,38871307,42776351,40846734
,38891905,42776483,40846742
,38947911,42784048,40869221
,38948494,42784412,41016487
,38959410,42785169,41019798
,38959712,42785797,41019799
,38962032,42788129,41019801
,38962775,42792303,41073997
,38973174,42792605,41074309
,38981413,42799141,41074999
,38986074,42799290,41075062
,38989658,42799665,41083504
,38989804,42799691,41096649
,38991553,42801853,41117090
,38991807,42807131,41125429
,39015860,42810581,41125713
,39015976,42810944,41127933
,39022608,42822457,41141230
,39025957,42823830,41149607
,39030721,42834134,41154950
,39030742,42863849,41155035
,39044144,42876079,41168704
,39045198,42876786,41168957
,39049375,42878361,41170724
,39052745,42879244,41170819
,39052870,42882156,41172476
,39072767,42882214,41173605
,39077238,42884644,41173883
,39081118,42891284,41189789
,39083348,42893467,41190316
,39083569,42900045,41209631
,39085855,42937150,41209635
,39089121,42963124,41210026
,39129211,42966970,41213855
,39169891,42983499,41214020
,39177719,42985644,41214168
,39179392,43007018,41214238
,39213004,43027331,41216961
,39226053,43039662,41220512
,39230019,43039806,41221022
,39230370,43046593,41221250
,39230414,43053502,41221314
,39230818,43059426,41227347
,39233324,43059525,41227992
,39233856,43059659,41239110
,39235542,43063840,41249753
,39237617,43064453,41251121
,39240581,43068232,41254695
,39240923,43069523,41256341
,39240925,43069934,41261701
,39249311,43075380,41264641
,39287439,43077656,41264960
,39298220,43092638,41281210
,39300124,43117150,41343366
,39313771,43118880,41349351
,39314239,43122102,41357107
,39316976,43124099,41357565
,39318485,43124252,41395532
,39318903,43124257,41405791
,39319135,43129170,41409778
,39320266,43129311,41421681
,39333787,43130740,41426146
,39336408,43133023,41426422
,39341085,43133308,41430436
,39341089,43133511,41433790
,39359948,43137509,41437112
,39374592,43163731,41437523
,39375716,43172506,41441537
,39381518,43174653,41446199
,39382414,43175577,41460133
,39388840,43179610,41467419
,39415254,43179768,41468212
,39416981,43180898,41493359
,39427010,43183316,41515521
,39479961,43199697,41517409
,39491681,43209018,41524971
,39511656,43210137,41552292
,39512739,43214201,41601049
,39515139,43217070,41635949
,39517415,43223194,41663764
,39517552,43223398,41674789
,39527683,43225592,41675117
,39528438,43226226,41675245
,39534192,43226238,41676908
,39547383,43226336,41677130
,39564462,43227347,41680377
,39577521,43227389,41694065
,39586716,43228299,41703684
,39588941,43229219,41705811
,39592272,43231640,41708925
,39596629,43236519,41710992
,39598100,43236916,41713840
,39600877,43239201,41713913
,39606813,43244722,41715892
,39612821,43272163,41725121
,39617211,43272345,41730297
,39619488,43276304,41732093
,39629232,43302055,41743050
,39630943,43302123,41743074
,39640593,43320318,41745636
,39647807,43321058,41746382
,39649205,43324441,41748368
,39650072,43360363,41752463
,39658423,43361685,41754142
,39658943,43366204,41757288
,39659245,43380055,41758128
,39659299,43385021,41762200
,39659891,43386520,41763068
,39661268,43389029,41763069
,39663702,43396388,41763225
,39669000,43397382,41770482
,39671635,43402111,41776076
,39672848,43404818,41786567
,39673240,43410948,41794305
,39681206,43419529,41806821
,39698630,43420478,41878283
,39702839,43428003,41880738
,39875610,43434928,41893496
,39901128,43435076,41905129
,39913506,43435103,41905708
,39967774,43435136,41925247
,39968411,43439849,41925567
,39969357,43440279,41933280
,40019136,43442164,41933980
,40019705,43442179,41938949
,40021776,43442487,41939966
,40021816,43445800,41940233
,40165755,43452974,41943512
,40247835,43456177,41945304
,40253336,43459269,41946761
,40273621,43491480,41947087
,40273644,43492348,41958385
,40277995,43492359,41972853
,40301373,43493236,41974987
,40301577,43498719,41989348
,40301585,43514959,41992822
,40315616,43515286,41992837
,40405869,43530484,41994089
,40418632,43534945,41994205
,40424147,43540339,41994221
,40507358,43580516,41995227
,40518945,43580795,41996807
,40519714,43600408,41998608
,40536324,43637610,42001022
,40549974,43670893,42001038
,40559560,43678303,42001465
,40631815,43683558,42020052
,40652016,43683572,42020299
,40678164,43683765,42022106
,40678744,43687562,42022181
,40679228,43707591,42027106
,40679539,43716965,42032723
,40679691,43720782,42037797
,40694550,43723995,42038018
,40703823,43724962,42067362
,40708319,43736234,42067685
,40712451,43737547,42067810
,40713213,43754055,42070505
,40714481,43756994,42077599
,40720285,43769731,42079699
,40720309,43772101,42086498
,40721365,43776762,42090719
,40727463,43782092,42108675
,40728482,43782223,42108914
,40734476,43797746,42126611
,40774059,43813245,42127407
,40779259,43826559,42127803
,40785582,43833612,42127941
,40792570,43837007,42129130
,40798905,43839053,42129151
,40831082,43841522,42132844
,40846734,43844805,42132851
,40846742,43846187,42141104
,40990251,43848226,42141117
,41016487,43848741,42141186
,41028477,43849201,42141208
,41073997,43862091,42141217
,41075062,43862123,42141231
,41083504,43864292,42141261
,41096649,43876356,42141587
,41117090,43879579,42142019
,41125429,43884514,42142093
,41125713,43884532,42142219
,41127933,43886396,42142389
,41141230,43886427,42142452
,41149607,43886623,42142507
,41168957,43887676,42142508
,41170724,43889189,42142703
,41170819,43889787,42142896
,41172476,43889885,42150313
,41190316,43900374,42150456
,41210026,43901397,42152116
,41213855,43901685,42179512
,41214020,43903805,42179517
,41214168,43906044,42179522
,41214238,43928796,42179531
,41216961,43931132,42201830
,41220512,43934394,42203641
,41221022,43946106,42214093
,41221314,43946236,42236827
,41227347,43968714,42237048
,41227992,43968914,42239320
,41239110,43972159,42245452
,41249753,43972324,42254657
,41251121,43973449,42255961
,41254695,43976189,42256068
,41256341,43976310,42276118
,41261701,43976752,42282172
,41264641,43981562,42289531
,41264960,43981563,42293364
,41281210,43981677,42300866
,41343366,43983942,42301210
,41349351,43983958,42301443
,41357107,43984153,42302424
,41357565,43987737,42305978
,41395532,43989001,42321102
,41405791,43992328,42383693
,41409778,43994486,42383746
,41417882,43994688,42384325
,41421681,43999509,42400896
,41426146,43999571,42411864
,41430436,44016030,42413860
,41433790,44034026,42416035
,41434203,44034979,42417747
,41434208,44046901,42459271
,41437112,44060605,42509171
,41437523,44069424,42509489
,41441537,44070670,42510436
,41446199,44070807,42510832
,41460133,44072594,42513137
,41467419,44092916,42514370
,41468212,44093988,42515251
,41493359,44094016,42516023
,41515521,44098437,42516130
,41517409,44098539,42517728
,41524971,44125558,42547974
,41533171,44129494,42569661
,41548755,44131347,42571264
,41552292,44131834,42574236
,41552673,44142420,42576927
,41601049,44147556,42587628
,41611928,44148113,42622617
,41635949,44149485,42628404
,41651047,44149642,42630290
,41663764,44149665,42630786
,41674789,44151233,42636238
,41676908,44162838,42636864
,41677130,44163765,42639922
,41680377,44163962,42640239
,41691272,44168522,42645165
,41694065,44173652,42664844
,41703684,44175675,42665000
,41705811,44221508,42693049
,41708925,44221916,42699123
,41710992,44222482,42700486
,41713840,44223099,42759887
,41713913,44225302,42763942
,41715892,44225886,42764650
,41725121,44250783,42764750
,41730297,44268431,42768271
,41732093,44269385,42776261
,41743050,44269570,42776302
,41743074,44271977,42776351
,41745636,44282525,42776362
,41746302,44285732,42776365
,41746382,44292270,42776367
,41748368,44296660,42776483
,41752463,44305166,42784048
,41754142,44313262,42784412
,41757288,44313731,42785169
,41758128,44319944,42785797
,41762200,44320607,42788129
,41763068,44322934,42792174
,41763069,44327235,42792303
,41763225,44327391,42792605
,41770482,44328988,42797317
,41786567,44329310,42799141
,41806821,44330318,42799290
,41878283,44346609,42799665
,41893496,44348031,42799691
,41905129,44348320,42807131
,41905708,44348435,42810581
,41925247,44349004,42810944
,41925567,44353966,42822457
,41928618,44361423,42823830
,41933280,44365644,42831266
,41933980,44365751,42831680
,41934225,44365917,42834134
,41938949,44366140,42863849
,41939617,44366509,42874871
,41939966,44366882,42874873
,41940233,44367101,42876079
,41943512,44370743,42876786
,41945304,44372679,42878361
,41946761,44381986,42879244
,41947087,44382130,42882156
,41958385,44382658,42882214
,41972853,44394869,42884644
,41974987,44394996,42890870
,41989348,44401934,42891284
,41992822,44408591,42893467
,41992837,44427247,42900045
,41994089,44442195,42924295
,41994205,44455210,42931573
,41994221,44456837,42931575
,41995227,44512798,42931581
,41996807,44512828,42937150
,41998608,44528412,42963124
,42001022,44532101,42967883
,42001038,44532489,42985644
,42001465,44546999,43007018
,42012676,44556081,43014441
,42020299,44567144,43024487
,42022106,44567303,43039662
,42022181,44569233,43039806
,42023429,44569440,43046593
,42027106,44577457,43053502
,42032723,44578130,43059426
,42037797,44582843,43059525
,42038018,44584629,43059659
,42067362,44607547,43063840
,42067685,44676449,43064453
,42067810,44679858,43068232
,42070505,44684094,43069523
,42077599,44691028,43069934
,42078134,44698163,43075380
,42079699,44699184,43075577
,42086498,44711245,43077656
,42090719,44711380,43092638
,42108675,44713223,43118880
,42108914,44717700,43122102
,42121632,44719604,43124099
,42126611,44719617,43124252
,42127207,44719652,43124257
,42127407,44719877,43129170
,42127803,44720247,43129311
,42127941,44720323,43130740
,42129130,44720364,43133023
,42129151,44720570,43133308
,42129950,44721554,43133511
,42130482,44721714,43137509
,42130522,44730895,43155830
,42132844,44732166,43163731
,42132851,44732408,43172506
,42141587,44735359,43174062
,42142019,44735653,43174457
,42142093,44738668,43174653
,42142219,44739757,43175577
,42142389,44747573,43179610
,42142452,44754323,43179768
,42142703,44754930,43180250
,42142896,44754953,43180468
,42150313,44761728,43180898
,42150456,44767691,43183316
,42151748,44768824,43199697
,42152116,44778671,43210137
,42152889,44786327,43214201
,42152944,44793991,43223194
,42201830,44802129,43223398
,42203641,44803178,43225592
,42236827,44812463,43226226
,42237048,44814786,43226238
,42239320,44822343,43226336
,42245452,44847891,43227347
,42254657,44847900,43227389
,42255961,44848121,43228299
,42256068,44849050,43229219
,42276118,44851916,43231640
,42282172,44852334,43236519
,42289531,44853091,43239201
,42293364,44857830,43272163
,42299999,44859556,43272345
,42300866,44859580,43276304
,42301210,44859604,43302055
,42301443,44859647,43302123
,42302424,44859700,43320318
,42305978,44859757,43321058
,42320834,44859847,43360363
,42321102,44860739,43361685
,42346639,44860744,43366204
,42383693,44860755,43385021
,42383746,44861365,43389029
,42384325,44862615,43397382
,42400896,44862814,43404818
,42411345,44868721,43409061
,42411864,44883113,43410948
,42413860,44883440,43419529
,42416035,44889925,43420478
,42417747,44890606,43428003
,42447094,44892960,43434928
,42459271,44895953,43435076
,42462604,44901992,43435103
,42509171,44913773,43435136
,42509489,44920627,43439849
,42510436,44930261,43442164
,42510832,44936796,43442179
,42513137,44939524,43442487
,42514370,44941331,43456177
,42515251,44941449,43492348
,42516023,44941513,43492359
,42516130,44942715,43493236
,42517728,44943593,43498719
,42537490,44954783,43514959
,42547974,44960814,43515286
,42561935,44966282,43530484
,42569661,44971505,43534945
,42571264,44982960,43540339
,42572212,44999021,43580516
,42574236,44999211,43580795
,42622617,45002877,43600408
,42628404,45011925,43626291
,42629464,45016985,43637298
,42630290,45019951,43637610
,42630786,45019966,43670893
,42635814,45060258,43678303
,42636238,45076715,43683558
,42636864,45077819,43683572
,42639787,45079451,43683765
,42639922,45084824,43687562
,42640239,45087702,43716965
,42645165,45099381,43720782
,42645587,45099815,43723995
,42649701,45105543,43724962
,42664844,45105586,43736216
,42665000,45105596,43736234
,42693049,45121915,43737547
,42699123,45129603,43754055
,42699626,45161308,43756994
,42700486,45161363,43769731
,42700501,45161370,43772101
,42759887,45168953,43776762
,42763942,45169027,43782092
,42764650,45170532,43782223
,42764750,45171699,43797746
,42768271,45181229,43813245
,42768363,45181350,43837007
,42776261,45181656,43839053
,42776302,45183541,43840159
,42776351,45183621,43841522
,42776483,45184278,43846187
,42784048,45184692,43848226
,42784412,45199840,43848422
,42785169,45202952,43848741
,42785797,45208919,43849201
,42788129,45212479,43855768
,42792174,45239562,43856090
,42792303,45242654,43864292
,42792605,45259340,43876356
,42793074,45259387,43882299
,42797317,45259609,43884514
,42799290,45259839,43884532
,42799665,45259963,43884621
,42799691,45263328,43885500
,42801853,45266089,43886396
,42807131,45278635,43886427
,42810581,45280032,43886623
,42810944,45282042,43887676
,42822457,45282221,43889189
,42823830,45285864,43889787
,42831266,45286180,43889885
,42863849,45287094,43891182
,42874871,45289121,43900374
,42874873,45289304,43901397
,42876079,45295713,43901685
,42876786,45318608,43906044
,42878361,45321978,43928796
,42879244,45322160,43931132
,42882156,45323616,43934394
,42882214,45327703,43946106
,42884644,45327815,43946236
,42890870,45327926,43955471
,42891284,45327961,43968714
,42893467,45328169,43968914
,42900045,45330464,43972159
,42916689,45332489,43972324
,42924295,45335169,43972861
,42931573,45340272,43973449
,42931575,45340553,43976189
,42931581,45344343,43976310
,42937150,45354370,43976752
,42963124,45359645,43981562
,42967883,45362107,43981563
,42985644,45371489,43981677
,43007018,45371511,43983942
,43014441,45371575,43983958
,43024487,45371719,43984153
,43027331,45371816,43987552
,43039662,45372066,43987737
,43039806,45383290,43989001
,43046593,45383427,43992328
,43053502,45383455,43992537
,43059426,45383673,43994486
,43059525,45386766,43994688
,43059659,45387023,43999509
,43063840,45387213,43999571
,43064453,45389960,44016030
,43069523,45389967,44046901
,43069934,45393863,44054362
,43077656,45398843,44060605
,43092638,45399045,44069424
,43117150,45405364,44070807
,43118880,45408533,44092916
,43122102,45417807,44093988
,43124099,45418766,44094016
,43124252,45420389,44118929
,43124257,45426007,44125558
,43129170,45426029,44129494
,43129311,45426055,44131347
,43130740,45426281,44131834
,43133023,45426675,44140351
,43133511,45426806,44147556
,43137509,45430627,44148113
,43155830,45431000,44149485
,43163731,45431140,44149642
,43172506,45431431,44149665
,43174062,45432153,44151233
,43174457,45434217,44162838
,43174653,45450490,44163765
,43175577,45453675,44163962
,43179610,45499338,44168522
,43179768,45502117,44168527
,43180250,45502237,44170683
,43180468,45502250,44175675
,43180898,45502372,44221508
,43183316,45503748,44221916
,43199697,45508146,44222482
,43209018,45514272,44225302
,43210137,45516496,44225886
,43214201,45516710,44250783
,43217070,45517514,44268431
,43223194,45522997,44282525
,43223398,45527947,44285732
,43225592,45532325,44296660
,43226226,45532961,44305166
,43226238,45533511,44313731
,43226336,45533697,44322934
,43227347,45534662,44328988
,43227389,45535382,44329310
,43228299,45541181,44330318
,43229219,45541269,44346609
,43231640,45541498,44348031
,43236519,45541869,44348320
,43239201,45542458,44348435
,43272163,45546846,44349004
,43272345,45547323,44351220
,43276304,45562793,44352764
,43302055,45575278,44352765
,43302123,45575411,44361423
,43320318,45578877,44365644
,43321058,45582781,44365751
,43324441,45582951,44365917
,43360363,45582973,44366140
,43361685,45585839,44366509
,43366204,45585849,44366882
,43380055,45586019,44367101
,43385021,45587535,44370743
,43389029,45587661,44372679
,43397382,45588021,44381986
,43402111,45588278,44382130
,43404818,45588335,44382658
,43409061,45595735,44387325
,43410948,45595778,44394996
,43419529,45595801,44401934
,43420478,45603854,44408591
,43427407,45606897,44425935
,43428003,45612117,44427247
,43434928,45632808,44442195
,43435076,45632824,44512798
,43435103,45639236,44512828
,43435136,45647099,44526879
,43439849,45649013,44526881
,43440279,45650597,44528412
,43442164,45740729,44532101
,43442179,45749926,44536657
,43442487,45756000,44539075
,43445800,45759053,44539351
,43456177,45763837,44546999
,43491480,45793310,44549046
,43492348,45804957,44556081
,43492359,45822561,44567144
,43493236,45822788,44567303
,43498719,45828032,44569233
,43514959,45860454,44569440
,43515286,45861882,44577457
,43529210,45868196,44584629
,43530484,45868361,44586655
,43534945,45868407,44607547
,43540339,45868501,44678189
,43580276,45868776,44679858
,43580795,45907542,44691028
,43600408,45907812,44698163
,43626291,45925317,44699184
,43637298,45938354,44711245
,43637610,45941163,44711380
,43664841,45942863,44713223
,43670893,45942877,44717700
,43678303,45942922,44717874
,43683558,45943012,44717876
,43687562,45943167,44719604
,43707591,45943238,44719617
,43716965,45944837,44719652
,43720782,45946007,44719877
,43723995,45946406,44720364
,43724962,45949834,44720570
,43736216,45950241,44721554
,43736234,45953045,44721714
,43737547,45953135,44730895
,43754055,45953151,44732166
,43756994,45954768,44732408
,43769731,45964203,44735359
,43772101,45964892,44735653
,43776762,45975199,44738668
,43782092,46110106,44739757
,43797746,46113303,44747573
,43813245,46115181,44754930
,43826927,46115459,44754953
,43833612,46133328,44761728
,43837007,46136901,44767691
,43839053,46139004,44778671
,43840159,46246828,44786327
,43841522,46246931,44802129
,43844805,46247126,44812463
,43846187,46248067,44814786
,43848226,46248087,44822343
,43848422,46248271,44847891
,43848741,46248280,44847900
,43849201,46256406,44848121
,43855768,46256475,44848761
,43856090,46256840,44849050
,43862091,46257032,44851916
,43862123,46257062,44852334
,43862134,46258426,44852361
,43864292,46260051,44853091
,43876356,46260349,44859556
,43882299,46260582,44859580
,43884514,46260614,44859604
,43884532,46260710,44859647
,43884621,46260908,44859700
,43885500,46261364,44859757
,43886396,46261901,44859847
,43886427,46268534,44861365
,43886623,46268741,44862615
,43887676,46272182,44862770
,43889074,46272455,44862814
,43889189,46272618,44868721
,43889787,46278742,44875066
,43889885,46281710,44883113
,43891182,46326503,44883440
,43900374,46328661,44889925
,43901397,46378699,44890606
,43901685,46424424,44892960
,43906044,46438932,44895953
,43928796,46453272,44901992
,43931132,46458501,44913773
,43933317,46462790,44916751
,43934394,46472384,44920627
,43946106,46481492,44930261
,43946236,46507468,44936796
,43955302,46509794,44939524
,43955471,46510103,44941331
,43968714,46513989,44941513
,43968914,46533279,44942715
,43972159,46533292,44943593
,43972324,46533462,44954783
,43973449,46533795,44960814
,43976310,46535180,44966282
,43976752,46535896,44982960
,43981562,46535941,44999021
,43981563,46540893,44999211
,43981677,46543583,45002877
,43984153,46544893,45011925
,43987520,46547790,45016985
,43987552,46547934,45019951
,43987737,46551129,45019966
,43992328,46551692,45076715
,43992537,46553031,45077819
,43994486,46555799,45079451
,43994688,46557229,45082239
,43999571,46561343,45082243
,44016030,46565145,45084824
,44034026,46568049,45087702
,44046901,46568939,45099381
,44054362,46574567,45099815
,44060605,46588409,45105543
,44066783,46595641,45105586
,44069424,46598378,45105596
,44070807,46598930,45121915
,44092916,46607511,45129603
,44093988,46617441,45161308
,44094016,46617613,45161363
,44098437,46617645,45161370
,44098539,46620097,45169027
,44118929,46632998,45170532
,44125558,46635601,45171699
,44129494,46635640,45178545
,44131347,46643869,45179105
,44131834,46645772,45181229
,44147556,46663095,45181350
,44148113,46668430,45183541
,44149485,46674850,45183621
,44149642,46688799,45184278
,44149665,46690027,45199840
,44151233,46690284,45202952
,44157872,46693377,45212466
,44162838,46694419,45212479
,44163765,46699275,45226803
,44163962,46719859,45239562
,44168522,46741264,45259340
,44168527,46826785,45259387
,44170683,46826884,45259609
,44175675,46830220,45259778
,44221508,46843314,45259839
,44221916,46872010,45263328
,44222482,46873902,45266089
,44223099,46878742,45275462
,44224913,46891177,45278635
,44225302,46891455,45278824
,44225886,46894962,45278826
,44250783,46894980,45280000
,44268431,46896592,45280032
,44269570,46899981,45282042
,44271977,46905296,45285864
,44282525,46905314,45286180
,44292270,46906090,45287094
,44305166,46906116,45289121
,44313262,46907549,45289304
,44313731,46908031,45295713
,44319944,46908608,45318608
,44322594,46909986,45321978
,44322934,46910168,45322160
,44327235,46910711,45323616
,44327391,46910854,45327645
,44328988,46911263,45327703
,44329310,46911281,45327815
,44330318,46911482,45327926
,44330883,46913111,45327961
,44346609,46918305,45330464
,44348031,46924079,45332489
,44348320,46932816,45335169
,44348435,46933638,45340272
,44349004,46957725,45340553
,44351220,46970747,45344343
,44352764,46974164,45354370
,44352765,46997504,45359645
,44361423,46997597,45362107
,44365644,47041832,45371489
,44365751,47041977,45371511
,44365917,47045210,45371575
,44366140,47050971,45371719
,44366509,47056617,45371816
,44366882,47059010,45372066
,44367101,47062599,45383290
,44370743,47072839,45383427
,44372679,47109003,45383455
,44381986,47110149,45383673
,44382130,47111469,45386766
,44382658,47136371,45387023
,44387325,47136753,45387213
,44394869,47153234,45389960
,44394996,47153260,45389967
,44401934,47158074,45393863
,44408591,47167281,45398843
,44422075,47167354,45399045
,44425935,47172805,45405364
,44427247,47173328,45408533
,44442195,47174901,45417807
,44456837,47177396,45418766
,44512798,47192082,45420389
,44512828,47248899,45426007
,44528412,47249436,45426029
,44532101,47259375,45426055
,44532396,47269076,45426281
,44532489,47278798,45426675
,44536657,47279533,45426806
,44539075,47291641,45430627
,44539351,47292477,45431000
,44546999,47315746,45431140
,44549046,47329173,45431431
,44556081,47330971,45432153
,44567144,47344452,45434217
,44567303,47344511,45450490
,44569233,47344697,45453675
,44569440,47345004,45499338
,44577457,47352188,45502117
,44578130,47352800,45502237
,44584629,47353014,45502250
,44586655,47371923,45502372
,44607547,47375407,45503748
,44678189,47390654,45508146
,44679858,47394305,45509967
,44684094,47405428,45509968
,44691028,47447660,45516496
,44698163,47495429,45516710
,44699184,47504913,45517514
,44710906,47536108,45522997
,44711245,47539616,45527947
,44711380,47540241,45532325
,44713223,47540255,45532961
,44717700,47546133,45533511
,44719604,47547136,45533547
,44719617,47550485,45533697
,44719652,47552839,45534662
,44719877,47574788,45535382
,44720364,47616148,45541181
,44720570,47619866,45541269
,44721554,47624423,45541498
,44721714,47625237,45541504
,44730895,47625916,45542458
,44732166,47627138,45546846
,44732408,47627492,45547323
,44735359,47627548,45562793
,44735653,47650019,45575278
,44738668,47651638,45575411
,44739757,47655529,45576730
,44747573,47660410,45578877
,44754930,47660442,45582781
,44754953,47674317,45582951
,44761728,47690166,45582973
,44767691,47693974,45585839
,44768824,47705689,45585849
,44778671,47717463,45586019
,44786327,47721378,45587535
,44793074,47729746,45587661
,44793991,47737035,45588278
,44802129,47744013,45588335
,44812463,47744999,45632808
,44814786,47749270,45632824
,44822343,47776698,45639236
,44847891,47781315,45647099
,44847900,47782489,45649013
,44848121,47787242,45650597
,44848761,47814436,45756000
,44851916,47818770,45763837
,44852334,47821766,45793310
,44852361,47823386,45804957
,44853091,47829374,45822561
,44857830,47882193,45822788
,44859556,47902204,45828032
,44859580,47906623,45860454
,44859604,47914595,45861882
,44859647,47921906,45868196
,44859700,47921941,45868361
,44859757,47925374,45868407
,44859847,47929775,45868776
,44859899,47929816,45879649
,44860739,47932507,45907542
,44860744,48003108,45907812
,44860755,48008878,45925317
,44861365,48013311,45938354
,44862615,48024218,45941163
,44862770,48025802,45942863
,44862814,48047680,45942877
,44865843,48061323,45942922
,44865844,48076384,45943167
,44868721,48077483,45943238
,44875066,48078001,45946007
,44882832,48097646,45946406
,44883113,48100115,45949834
,44883440,48105541,45950241
,44884915,48105867,45953045
,44884916,48115710,45954768
,44889925,48130883,45964203
,44890606,48209444,45975199
,44892960,48227664,46110106
,44895953,48241098,46113303
,44901992,48248516,46115181
,44913773,48248916,46115459
,44916751,48250665,46122380
,44920627,48254018,46122398
,44928053,48256159,46133328
,44930261,48256899,46136901
,44936796,48267847,46246828
,44939524,48270638,46246931
,44941331,48278798,46247126
,44941449,48280341,46247236
,44941513,48288383,46248067
,44942715,48304425,46248087
,44943593,48309094,46248271
,44954783,48311488,46248280
,44960142,48313094,46256406
,44960814,48330824,46256475
,44966282,48333352,46256840
,44971505,48334580,46257032
,44982960,48341709,46257062
,44999021,48341721,46258426
,44999211,48341827,46260051
,45002877,48356935,46260349
,45011925,48358128,46260582
,45016985,48369199,46260614
,45019951,48369296,46260710
,45019966,48371735,46260908
,45076715,48371834,46261364
,45077819,48371876,46261901
,45079451,48371896,46263468
,45082239,48420198,46268534
,45082243,48423586,46268741
,45084824,48424211,46272182
,45087702,48425537,46272455
,45099381,48437890,46272618
,45099815,48453285,46278742
,45105586,48475076,46281710
,45105596,48475271,46316111
,45121915,48478107,46326503
,45129603,48497519,46328661
,45161308,48509199,46378699
,45161363,48515446,46424424
,45161370,48533425,46453272
,45168953,48534055,46458501
,45169027,48540479,46462790
,45170532,48540618,46475875
,45171699,48544061,46481492
,45173964,48544741,46507468
,45179105,48544832,46510103
,45181229,48546416,46513989
,45181350,48546754,46531958
,45181656,48551984,46533279
,45183621,48552960,46533292
,45184278,48554876,46533462
,45184691,48554934,46533795
,45184692,48563454,46535180
,45199366,48584819,46535896
,45199840,48587066,46535941
,45202952,48588700,46540893
,45212466,48591645,46543583
,45212479,48597509,46544893
,45226803,48605336,46545999
,45239562,48608811,46546000
,45242654,48616850,46547790
,45253280,48621418,46547934
,45259340,48631014,46551692
,45259387,48631450,46553031
,45259609,48650537,46555799
,45259778,48678048,46557229
,45259839,48678374,46567493
,45259963,48680406,46567515
,45263328,48680600,46567516
,45266089,48686637,46568939
,45275462,48687167,46595641
,45278635,48687848,46598378
,45278824,48690355,46598930
,45278826,48690403,46607511
,45280000,48690424,46617645
,45280032,48693879,46620097
,45282042,48696790,46643869
,45282221,48724971,46663095
,45285864,48730270,46666063
,45286180,48750116,46668430
,45287094,48750487,46673038
,45289121,48757304,46674850
,45289304,48773995,46688799
,45295713,48775586,46690027
,45318608,48783734,46690284
,45321978,48792770,46693203
,45323616,48794285,46693205
,45327645,48796351,46693228
,45327703,48830647,46693230
,45327815,48835728,46693377
,45327926,48843578,46694419
,45327961,48848225,46699275
,45328169,48848300,46719859
,45330464,48848989,46826785
,45332489,48849593,46830220
,45335169,48850646,46843314
,45340272,48850911,46872010
,45340553,48854644,46878742
,45344343,48860479,46891177
,45354370,48864257,46891455
,45359645,48864293,46894962
,45362107,48865110,46894980
,45371489,48867365,46896592
,45371511,48867380,46899981
,45371575,48869408,46905296
,45371719,48885597,46905314
,45371816,48890597,46906116
,45372066,48892757,46906331
,45383290,48894738,46906332
,45383427,48894962,46907549
,45383455,48899588,46908031
,45383673,48914839,46908608
,45386766,48942480,46909986
,45387213,48942528,46910168
,45389960,48952729,46910711
,45389967,48974465,46910854
,45393863,48977068,46911263
,45398843,48982682,46911281
,45399045,49004740,46911482
,45405364,49020589,46913111
,45408533,49020612,46918305
,45417807,49028178,46924079
,45418010,49030440,46933638
,45418766,49030622,46974164
,45420389,49033907,46997504
,45426007,49041088,46997597
